col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40
60.42313856441511,75.72807449193174,75.8874217869458,76.00571501818065,70.0,70.0,70.0,70.0,70.0,70.0,70.0,79.4324981870533,80.20748240615804,80.91532254231952,81.55816524618888,82.1328500175464,82.63237128297746,83.047965173475,83.37109211508009,83.59506320100947,83.71617022089022,83.73432984788121,83.65334576427657,83.48085460808201,83.22791654672302,82.9081828833458,82.53668622422447,82.12848272944669,81.69747153631815,81.25564164729259,80.8128029629613,80.37668674296177,79.95323671092,79.5469469768076,79.1611700560477,78.79837017312705,78.46032239536216,78.14826633752756,77.86302366516827,77.60508618343309,61.712821031013256
60.21585902532217,75.42946513062557,75.5828477414313,75.69326753655524,70.0,70.0,70.0,70.0,70.0,70.0,70.0,78.93202643854626,79.66472961965178,80.32882533664198,80.92651426971264,81.45659515768158,81.91507083092836,82.29648104375693,82.59532864634035,82.80729551149683,82.93014277191212,82.96427455872822,82.91298671523445,82.78242319323222,82.58124629213019,82.32003456588758,82.01047368613119,81.66447307601963,81.29337347834898,80.90737701129622,80.51524922826422,80.1242591594762,79.7402773507796,79.36794979406794,79.01088928321425,78.6718532358771,78.35289687282243,78.05550113172346,77.78067824162618,77.52905717558251,61.66113848659825
60.031968240285856,75.16646975666254,75.32019786090807,75.43218413676517,70.0,70.0,70.0,70.0,70.0,70.0,70.0,78.50477482681016,79.18949996098274,79.80742297594159,80.36148203487092,80.85146776748566,81.27485722719733,81.62799684252589,81.90718451723201,82.10956945534163,82.23383224929415,82.2806266108224,82.25278216785647,82.15527725215168,81.99499688720692,81.78030549591489,81.52049001136578,81.22515639868163,80.90367282115974,80.56473524603445,80.21609214661964,79.86442219420124,79.51532949932165,79.17341152876283,78.84236094941315,78.52507571747228,78.22376472798895,77.94004563299644,77.67503558868195,77.4294346225519,61.59289763987617
59.8709804126199,74.93814716120845,75.09810251768282,75.22111255483011,70.0,70.0,70.0,70.0,70.0,70.0,70.0,78.14964309000601,78.77988165565336,79.34871153972962,79.85975585890338,80.31258043216118,80.70490391705695,81.03377989943647,81.29638718532574,81.49065651355306,81.6157476275756,81.6723647379121,81.66290226049412,81.59142262410428,81.46347889182184,81.28580819806949,81.06593724379059,80.81175361763812,80.5310998126629,80.23143683264655,79.91960386348329,79.60167715795582,79.28291293113355,78.96774989079142,78.65984673711091,78.36213576908546,78.07688264152327,77.80575137561384,77.54987907210231,77.30996203867274,61.51070713598513
59.72991075814429,74.73974370211347,74.91092478676573,75.05605379755387,70.0,70.0,70.0,70.0,70.0,70.0,70.0,77.86308218139109,78.42926849367649,78.94666611136381,79.41573183369528,79.83400138363376,80.1984611883209,80.50610485497512,80.75436219721601,80.94146238971321,81.06672611145896,81.13076300349171,81.13555834134715,81.08444422651746,80.98196224993966,80.83363588113261,80.64568098919767,80.4246897958594,80.1773246605852,79.9100522549395,79.6289372918815,79.339501502421,79.04664180587034,78.75459406080408,78.46692598996542,78.1865445151039,77.91570950912018,77.65605859121621,77.4086599790806,77.17410947650754,61.416999700203824
59.60401449154167,74.56360067643271,74.74796133240758,74.92269022140097,75.10162129441886,75.31250710903903,75.56994467154705,75.87850120639857,76.2404132434315,76.6568950613283,77.12565921000501,77.62853830494426,78.12508922430845,78.59255196360753,79.02235508847805,79.40924965037584,79.74899100734717,80.03809678305852,80.2738755704803,80.45455375519072,80.57940997969209,80.64887114272136,80.66454450909059,80.62917532278311,80.54653111259942,80.42122363492385,80.25848700042532,80.06393517720291,79.84332284630294,79.60233025260776,79.34638608461884,79.08053426479788,78.8093427416754,78.53684623126112,78.26651067054135,78.00120469949478,77.7431648640986,77.49395844446995,77.25448769981651,77.02509797892662,61.31406030214649
59.48793283662489,74.4009233114395,74.5965019514795,74.79326599120758,75.00189573430066,75.23479902193503,75.50227095610103,75.80976692534995,76.1589346180498,76.5481443830577,76.97049005187671,77.41147137956713,77.85255066221902,78.27660102614985,78.67217019971457,79.03188604073118,79.35041850342941,79.62372821103486,79.84885178004187,80.02386411311758,80.14789787583382,80.22116186313652,80.24492830292873,80.22147513067371,80.1539803731094,80.04637413522111,79.90315976582419,79.72921940965935,79.52962007364896,79.30943458628298,79.07358795514847,78.82673456685272,78.57316640428357,78.31674753673114,78.06086525209078,77.80838182839707,77.56155981780348,77.32192642279735,77.09012561366039,76.86599002078927,61.20411897843607
59.37709869759335,74.24413436774306,74.44576576280666,74.653687852497,74.8760176797541,75.12059060757672,75.39355807362813,75.69851410244758,76.0360128043224,76.40324378753334,76.79352124620073,77.19646247263587,77.5994758260656,77.99023162001127,78.35840070254875,78.6961031290985,78.9974181961574,79.25789367034923,79.47429932946926,79.64452243409322,79.76752226532524,79.84329798268328,79.87284380624881,79.85807804187301,79.80174135472943,79.70726641719949,79.57862595886074,79.42016928168061,79.23645839449917,79.0321141724756,78.81168072837903,78.5795130618534,78.33968960130028,78.09594773695959,77.85163633047675,77.6096717913155,77.37246610833814,77.14172935270422,76.91794447549913,76.69989549468553,61.08961785371654
59.26923946397636,74.0889082108987,74.28914725274095,74.49957117612065,74.72735132437627,74.97699384106708,75.25185243652774,75.55369105720143,75.8820405281721,76.23378190730409,76.60304000365936,76.98155165872268,77.3596151088178,77.72733934742,78.07571727712187,78.3971746923791,78.68565764707404,78.93650240365353,79.14629250876912,79.31275920547787,79.43471254497766,79.51198269866822,79.54535553050255,79.53649234186736,79.48782933831436,79.40245728795418,79.28398571962684,79.13639859855604,78.96390960574112,78.77082500647349,78.56142088913685,78.33983970274286,78.11000898689336,77.87558334974574,77.63990913373934,77.40600884510957,77.17657194109655,76.95390385479907,76.73936159933729,76.53064844377094,60.97389714708571
59.17041499734762,73.93308015817851,74.12027623686265,74.32776833880348,74.55656911053345,74.80762622720853,75.08239963235593,75.38146048748203,75.70370516041626,76.04592997943085,76.40277716338319,76.76706763703218,77.13047008658901,77.48433897826298,77.82048243452031,78.13168507153785,78.41195134191572,78.6565514272833,78.86197434835675,79.02585696367113,79.14691342008207,79.2248660055158,79.26037108004907,79.25493374851847,79.21080769576292,79.1308800626442,79.0185443655953,78.87756673931952,78.71195200259733,78.52581623167991,78.32327188587553,78.10833043298162,77.88482636741061,77.65636616665144,77.42630716023505,77.19777650360933,76.97375670095016,76.75728734090107,76.55213831334733,76.3613705016378,60.86721645054365
59.11958749422119,59.177702855123194,59.29835321238882,59.44223815428869,59.60213999060662,59.777820780339,59.96978521529201,60.17814369078743,60.40197629185038,60.639027867650334,60.88567088708506,61.13711764528169,61.3878315062236,61.632035306154094,61.86419045928519,62.07934882089169,62.273346535943254,62.44286934690332,62.58544315087126,62.699393912201714,62.783799623305,62.838440278247816,62.86374414135298,62.86072698645063,62.8309221178929,62.776301005418475,62.69918635277611,62.602160931315524,62.4879763662677,62.35946626396813,62.2194677487325,62.0707548898446,61.91598701225234,61.75767506998036,61.5981712003616,61.43969312503744,61.28441357805615,61.13472438353153,60.99392002023969,60.87221698766527,60.81265209820676
